2025-12-29 15:31:27 | INFO     | strategies.bond_strategy | ============================================================
2025-12-29 16:14:45 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 16:14:49 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 16:30:32 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 16:30:33 | INFO     | strategies.bond_strategy | 📥 Loaded 0 active markets (skipped: 0 expired, 0 closed)
2025-12-29 16:31:03 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 16:31:08 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 16:31:33 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 17:04:23 | INFO     | strategies.bond_strategy | 📥 Loaded 200 active markets (skipped: 0 expired, 0 closed)
2025-12-29 17:04:28 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 17:04:39 | INFO     | strategies.bond_strategy | 📥 Loaded 0 active markets (skipped: 0 expired, 0 closed)
2025-12-29 17:06:17 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 17:06:22 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 17:06:48 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 17:23:47 | INFO     | strategies.bond_strategy | 📥 Loaded 489 active markets (skipped: 1 expired, 0 closed)
2025-12-29 17:23:52 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 17:24:03 | INFO     | strategies.bond_strategy | 📥 Loaded 0 active markets (skipped: 0 expired, 0 closed)
2025-12-29 17:24:23 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 17:24:25 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 17:24:55 | INFO     | strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-29 17:24:57 | INFO     | strategies.bond_strategy | 📥 Loaded 9372 active markets (skipped: 218 expired, 0 closed)
2025-12-29 17:25:22 | INFO     | trading.bot | ============================================================
2025-12-29 17:25:22 | INFO     | trading.bot | 🛑 STOPPING BOT: bond-bot
2025-12-29 17:25:22 | INFO     | trading.bot | ============================================================
2025-12-29 17:25:22 | INFO     | trading.risk_coordinator | RiskCoordinator shutdown complete
2025-12-29 17:25:22 | INFO     | trading.bot |   ✅ Risk coordinator stopped
2025-12-29 17:25:22 | INFO     | trading.bot |   ✅ API disconnected
2025-12-29 17:25:22 | INFO     | trading.bot | ============================================================
2025-12-29 17:25:22 | INFO     | trading.bot | 👋 Bot stopped cleanly
2025-12-29 17:25:22 | INFO     | trading.bot | ============================================================
